dt = 0.000010000000; N = 10; L(σ) = 8.000000 
Temps; Energie(ε); E_cin(ε); E_pot(ε); Temperature(ε/kb); Pression (ε/σ²)
8.557000; 99.777568; 100.993394; -1.215827; 10.099339; 1.854359
8.558000; 99.777568; 100.753250; -0.975683; 10.075325; 1.884401
8.559000; 99.777568; 100.493169; -0.715601; 10.049317; 1.916297
8.560000; 99.777568; 100.213033; -0.435465; 10.021303; 1.950040
8.561000; 99.777568; 99.913025; -0.135457; 9.991302; 1.985593
8.562000; 99.777568; 99.593682; 0.183886; 9.959368; 2.022891
8.563000; 99.777568; 99.255949; 0.521619; 9.925595; 2.061828
8.564000; 99.777568; 98.901232; 0.876335; 9.890123; 2.102263
8.565000; 99.777568; 98.531445; 1.246122; 9.853145; 2.144005
8.566000; 99.777568; 98.149047; 1.628520; 9.814905; 2.186819
8.567000; 99.777568; 97.757062; 2.020505; 9.775706; 2.230421
8.568000; 99.777568; 97.359085; 2.418482; 9.735909; 2.274478
8.569000; 99.777568; 96.959258; 2.818310; 9.695926; 2.318612
8.570000; 99.777568; 96.562219; 3.215349; 9.656222; 2.362401
8.571000; 99.777568; 96.173021; 3.604547; 9.617302; 2.405391
8.572000; 99.777568; 95.797016; 3.980552; 9.579702; 2.447105
8.573000; 99.777568; 95.439702; 4.337865; 9.543970; 2.487054
8.574000; 99.777568; 95.106549; 4.671019; 9.510655; 2.524755
8.575000; 99.777568; 94.802790; 4.974777; 9.480279; 2.559745
8.576000; 99.777568; 94.533215; 5.244353; 9.453322; 2.591604
8.577000; 99.761250; 94.302060; 5.459190; 9.430206; 2.619206
8.578000; 99.761250; 94.112734; 5.648517; 9.411273; 2.643785
8.579000; 99.761250; 93.967180; 5.794070; 9.396718; 2.664392
8.580000; 99.744934; 93.866460; 5.878473; 9.386646; 2.680175
8.581000; 99.744934; 93.810336; 5.934597; 9.381034; 2.692675
8.582000; 99.744934; 93.797229; 5.947704; 9.379723; 2.701264
8.583000; 99.744933; 93.824332; 5.920602; 9.382433; 2.706181
8.584000; 99.744933; 93.887670; 5.857264; 9.388767; 2.707770
8.585000; 99.744933; 93.982248; 5.762686; 9.398225; 2.706458
8.586000; 99.728616; 94.102267; 5.626349; 9.410227; 2.701985
8.587000; 99.728616; 94.241329; 5.487288; 9.424133; 2.696429
8.588000; 99.728616; 94.392560; 5.336056; 9.439256; 2.689616
8.589000; 99.728616; 94.549009; 5.179607; 9.454901; 2.682146
8.590000; 99.728616; 94.703817; 5.024799; 9.470382; 2.674611
8.591000; 99.728616; 94.850425; 4.878191; 9.485042; 2.667577
8.592000; 99.728616; 94.982760; 4.745856; 9.498276; 2.661570
8.593000; 99.744933; 95.095517; 4.649417; 9.509552; 2.657816
8.594000; 99.744933; 95.183945; 4.560989; 9.518394; 2.655198
8.595000; 99.744933; 95.244168; 4.500766; 9.524417; 2.654809
8.596000; 99.744933; 95.273277; 4.471656; 9.527328; 2.656898
8.597000; 99.744933; 95.269312; 4.475621; 9.526931; 2.661632
8.598000; 99.744933; 95.231272; 4.513662; 9.523127; 2.669094
8.599000; 99.744933; 95.159104; 4.585829; 9.515910; 2.679283
8.600000; 99.744933; 95.053679; 4.691254; 9.505368; 2.692116
8.601000; 99.744933; 94.916739; 4.828195; 9.491674; 2.707437
8.602000; 99.744933; 94.750832; 4.994101; 9.475083; 2.725014
8.603000; 99.744934; 94.559239; 5.185695; 9.455924; 2.744554
8.604000; 99.744934; 94.345868; 5.399066; 9.434587; 2.765708
8.605000; 99.744934; 94.115146; 5.629787; 9.411515; 2.788080
8.606000; 99.744934; 93.871896; 5.873038; 9.387190; 2.811240
8.607000; 99.744934; 93.621194; 6.123740; 9.362119; 2.834735
8.608000; 99.744934; 93.368233; 6.376701; 9.336823; 2.858103
8.609000; 99.744934; 93.118173; 6.626761; 9.311817; 2.880882
8.610000; 99.744934; 92.876002; 6.868932; 9.287600; 2.902627
8.611000; 99.744934; 92.646406; 7.098528; 9.264641; 2.922917
8.612000; 99.744934; 92.433656; 7.311278; 9.243366; 2.941368
8.613000; 99.744934; 92.241521; 7.503412; 9.224152; 2.957640
8.614000; 99.744934; 92.073205; 7.671728; 9.207321; 2.971442
8.615000; 99.744934; 91.931317; 7.813617; 9.193132; 2.982534
8.616000; 99.744934; 91.817871; 7.927063; 9.181787; 2.990730
8.617000; 99.744934; 91.734314; 8.010620; 9.173431; 2.995893
8.618000; 99.744934; 91.681579; 8.063355; 9.168158; 2.997933
8.619000; 99.744934; 91.660151; 8.084783; 9.166015; 2.996800
8.620000; 99.744934; 91.670147; 8.074787; 9.167015; 2.992479
8.621000; 99.744934; 91.711389; 8.033545; 9.171139; 2.984982
8.622000; 99.744934; 91.783481; 7.961453; 9.178348; 2.974343
8.623000; 99.744934; 91.885862; 7.859072; 9.188586; 2.960614
8.624000; 99.744934; 92.017849; 7.727084; 9.201785; 2.943860
8.625000; 99.744934; 92.178664; 7.566270; 9.217866; 2.924159
8.626000; 99.744934; 92.367430; 7.377504; 9.236743; 2.901596
8.627000; 99.761250; 92.583428; 7.177822; 9.258343; 2.877025
8.628000; 99.761250; 92.825359; 6.935891; 9.282536; 2.849042
8.629000; 99.761250; 93.091876; 6.669374; 9.309188; 2.818539
8.630000; 99.761250; 93.381527; 6.379723; 9.338153; 2.785663
8.631000; 99.761250; 93.692651; 6.068599; 9.369265; 2.750578
8.632000; 99.761250; 94.023361; 5.737889; 9.402336; 2.713471
8.633000; 99.761250; 94.371545; 5.389704; 9.437155; 2.674549
8.634000; 99.761250; 94.734876; 5.026373; 9.473488; 2.634037
8.635000; 99.761250; 95.110837; 4.650413; 9.511084; 2.592177
8.636000; 99.761250; 95.496759; 4.264490; 9.549676; 2.549225
8.637000; 99.761250; 95.889872; 3.871378; 9.588987; 2.505446
8.638000; 99.761250; 96.287354; 3.473895; 9.628735; 2.461108
8.639000; 99.761250; 96.686396; 3.074853; 9.668640; 2.416481
8.640000; 99.761250; 97.084256; 2.676994; 9.708426; 2.371826
8.641000; 99.761250; 97.478310; 2.282940; 9.747831; 2.327394
8.642000; 99.761250; 97.866105; 1.895144; 9.786611; 2.283424
8.643000; 99.761249; 98.245399; 1.515851; 9.824540; 2.240132
8.644000; 99.761249; 98.614184; 1.147066; 9.861418; 2.197717
8.645000; 99.761249; 98.970716; 0.790534; 9.897072; 2.156352
8.646000; 99.761249; 99.313521; 0.447729; 9.931352; 2.116188
8.647000; 99.761249; 99.641398; 0.119852; 9.964140; 2.077351
8.648000; 99.761249; 99.953415; -0.192165; 9.995341; 2.039942
8.649000; 99.761249; 100.248898; -0.487648; 10.024890; 2.004040
8.650000; 99.761249; 100.527411; -0.766161; 10.052741; 1.969700
8.651000; 99.761249; 100.788740; -1.027491; 10.078874; 1.936959
8.652000; 99.761249; 101.032868; -1.271619; 10.103287; 1.905836
8.653000; 99.761249; 101.259950; -1.498700; 10.125995; 1.876331
8.654000; 99.761249; 101.470290; -1.709040; 10.147029; 1.848433
8.655000; 99.761250; 101.664317; -1.903068; 10.166432; 1.822116
8.656000; 99.761250; 101.842564; -2.081315; 10.184256; 1.797345
8.657000; 99.777567; 102.005894; -2.228327; 10.200589; 1.774831
8.658000; 99.777567; 102.154761; -2.377194; 10.215476; 1.753008
8.659000; 99.777567; 102.289850; -2.512283; 10.228985; 1.732583
8.660000; 99.777567; 102.411910; -2.634343; 10.241191; 1.713498
8.661000; 99.777567; 102.521703; -2.744136; 10.252170; 1.695691
8.662000; 99.777567; 102.620000; -2.842433; 10.262000; 1.679100
8.663000; 99.777567; 102.707562; -2.929995; 10.270756; 1.663661
8.664000; 99.777567; 102.785141; -3.007574; 10.278514; 1.649312
8.665000; 99.777567; 102.853470; -3.075903; 10.285347; 1.635991
8.666000; 99.777567; 102.913257; -3.135690; 10.291326; 1.623636
8.667000; 99.777567; 102.965183; -3.187616; 10.296518; 1.612188
8.668000; 99.777567; 103.009899; -3.232332; 10.300990; 1.601590
8.669000; 99.777567; 103.048024; -3.270457; 10.304802; 1.591787
8.670000; 99.777567; 103.080145; -3.302578; 10.308014; 1.582727
8.671000; 99.777567; 103.106813; -3.329246; 10.310681; 1.574359
8.672000; 99.777567; 103.128547; -3.350980; 10.312855; 1.566636
8.673000; 99.777567; 103.145835; -3.368268; 10.314583; 1.559513
8.674000; 99.777567; 103.159128; -3.381561; 10.315913; 1.552946
8.675000; 99.777567; 103.168851; -3.391284; 10.316885; 1.546898
8.676000; 99.777567; 103.175396; -3.397829; 10.317540; 1.541328
8.677000; 99.777567; 103.179125; -3.401558; 10.317913; 1.536204
8.678000; 99.777567; 103.180376; -3.402808; 10.318038; 1.531490
8.679000; 99.777567; 103.179457; -3.401890; 10.317946; 1.527158
8.680000; 99.777567; 103.176656; -3.399089; 10.317666; 1.523177
8.681000; 99.777567; 103.172234; -3.394667; 10.317223; 1.519522
8.682000; 99.777567; 103.166432; -3.388865; 10.316643; 1.516166
8.683000; 99.777567; 103.159472; -3.381905; 10.315947; 1.513089
8.684000; 99.777567; 103.151554; -3.373987; 10.315155; 1.510266
8.685000; 99.777567; 103.142863; -3.365296; 10.314286; 1.507680
8.686000; 99.793884; 103.133622; -3.339738; 10.313362; 1.506071
8.687000; 99.793884; 103.123944; -3.330060; 10.312394; 1.503900
8.688000; 99.793884; 103.113952; -3.320068; 10.311395; 1.501914
8.689000; 99.793884; 103.103772; -3.309888; 10.310377; 1.500098
8.690000; 99.793884; 103.093517; -3.299634; 10.309352; 1.498438
8.691000; 99.793884; 103.083292; -3.289408; 10.308329; 1.496922
8.692000; 99.793884; 103.073188; -3.279304; 10.307319; 1.495539
8.693000; 99.793884; 103.063288; -3.269404; 10.306329; 1.494278
8.694000; 99.793884; 103.053667; -3.259783; 10.305367; 1.493129
8.695000; 99.793884; 103.044392; -3.250508; 10.304439; 1.492084
8.696000; 99.793884; 103.035521; -3.241637; 10.303552; 1.491134
8.697000; 99.793884; 103.027108; -3.233224; 10.302711; 1.490272
8.698000; 99.793884; 103.019199; -3.225315; 10.301920; 1.489490
8.699000; 99.793884; 103.011835; -3.217951; 10.301183; 1.488784
8.700000; 99.793884; 103.005051; -3.211167; 10.300505; 1.488146
8.701000; 99.793884; 102.998878; -3.204994; 10.299888; 1.487573
8.702000; 99.793884; 102.993343; -3.199459; 10.299334; 1.487058
8.703000; 99.793884; 102.988468; -3.194584; 10.298847; 1.486599
8.704000; 99.793884; 102.984271; -3.190388; 10.298427; 1.486191
8.705000; 99.793884; 102.980769; -3.186885; 10.298077; 1.485830
8.706000; 99.793884; 102.977973; -3.184089; 10.297797; 1.485515
8.707000; 99.793884; 102.975892; -3.182009; 10.297589; 1.485241
8.708000; 99.793884; 102.974534; -3.180650; 10.297453; 1.485007
8.709000; 99.793884; 102.973900; -3.180017; 10.297390; 1.484811
8.710000; 99.793884; 102.973995; -3.180111; 10.297399; 1.484651
8.711000; 99.793884; 102.974815; -3.180931; 10.297482; 1.484526
8.712000; 99.793884; 102.976360; -3.182476; 10.297636; 1.484435
8.713000; 99.793884; 102.978623; -3.184739; 10.297862; 1.484376
8.714000; 99.793884; 102.981598; -3.187714; 10.298160; 1.484350
8.715000; 99.793884; 102.985277; -3.191393; 10.298528; 1.484356
8.716000; 99.793884; 102.989649; -3.195765; 10.298965; 1.484393
8.717000; 99.793884; 102.994701; -3.200817; 10.299470; 1.484463
8.718000; 99.793884; 103.000420; -3.206536; 10.300042; 1.484566
8.719000; 99.793884; 103.006790; -3.212906; 10.300679; 1.484701
8.720000; 99.810201; 103.013825; -3.203624; 10.301382; 1.485632
8.721000; 99.810201; 103.021515; -3.211314; 10.302151; 1.485836
8.722000; 99.810201; 103.029797; -3.219596; 10.302980; 1.486077
8.723000; 99.810201; 103.038648; -3.228447; 10.303865; 1.486357
8.724000; 99.810201; 103.048041; -3.237841; 10.304804; 1.486677
8.725000; 99.810201; 103.057950; -3.247750; 10.305795; 1.487042
8.726000; 99.810201; 103.068344; -3.258144; 10.306834; 1.487452
8.727000; 99.810201; 103.079191; -3.268990; 10.307919; 1.487912
8.728000; 99.810201; 103.090454; -3.280254; 10.309045; 1.488424
8.729000; 99.810201; 103.102097; -3.291896; 10.310210; 1.488992
8.730000; 99.810201; 103.114076; -3.303875; 10.311408; 1.489620
8.731000; 99.810201; 103.126348; -3.316147; 10.312635; 1.490313
8.732000; 99.810201; 103.138865; -3.328664; 10.313886; 1.491076
8.733000; 99.810201; 103.151573; -3.341372; 10.315157; 1.491913
8.734000; 99.810201; 103.164417; -3.354216; 10.316442; 1.492831
8.735000; 99.810201; 103.177335; -3.367134; 10.317734; 1.493836
8.736000; 99.810201; 103.190262; -3.380061; 10.319026; 1.494934
8.737000; 99.810201; 103.203124; -3.392924; 10.320312; 1.496133
8.738000; 99.810201; 103.215846; -3.405645; 10.321585; 1.497442
8.739000; 99.810201; 103.228342; -3.418141; 10.322834; 1.498868
8.740000; 99.810201; 103.240522; -3.430321; 10.324052; 1.500421
8.741000; 99.810201; 103.252287; -3.442086; 10.325229; 1.502111
8.742000; 99.810201; 103.263530; -3.453329; 10.326353; 1.503949
8.743000; 99.810201; 103.274135; -3.463934; 10.327414; 1.505947
8.744000; 99.810201; 103.283977; -3.473776; 10.328398; 1.508117
8.745000; 99.810201; 103.292919; -3.482718; 10.329292; 1.510474
8.746000; 99.810201; 103.300814; -3.490613; 10.330081; 1.513031
8.747000; 99.810201; 103.307502; -3.497302; 10.330750; 1.515804
8.748000; 99.810201; 103.312811; -3.502610; 10.331281; 1.518811
8.749000; 99.810201; 103.316553; -3.506352; 10.331655; 1.522070
8.750000; 99.810201; 103.318525; -3.508324; 10.331853; 1.525600
8.751000; 99.810201; 103.318509; -3.508309; 10.331851; 1.529422
8.752000; 99.810201; 103.316268; -3.506068; 10.331627; 1.533559
8.753000; 99.810201; 103.311547; -3.501347; 10.331155; 1.538036
8.754000; 99.810201; 103.304071; -3.493870; 10.330407; 1.542877
8.755000; 99.810201; 103.293542; -3.483341; 10.329354; 1.548111
8.756000; 99.810201; 103.279641; -3.469440; 10.327964; 1.553768
8.757000; 99.810201; 103.262026; -3.451826; 10.326203; 1.559877
8.758000; 99.810201; 103.240329; -3.430129; 10.324033; 1.566474
8.759000; 99.810201; 103.214157; -3.403956; 10.321416; 1.573593
8.760000; 99.810201; 103.183088; -3.372887; 10.318309; 1.581271
8.761000; 99.810201; 103.146674; -3.336474; 10.314667; 1.589550
8.762000; 99.810201; 103.104440; -3.294239; 10.310444; 1.598470
8.763000; 99.810201; 103.055880; -3.245680; 10.305588; 1.608075
8.764000; 99.810201; 103.000462; -3.190261; 10.300046; 1.618412
8.765000; 99.810201; 102.937624; -3.127424; 10.293762; 1.629528
8.766000; 99.810201; 102.866781; -3.056580; 10.286678; 1.641473
8.767000; 99.810201; 102.787321; -2.977120; 10.278732; 1.654298
8.768000; 99.810201; 102.698612; -2.888411; 10.269861; 1.668055
8.769000; 99.810201; 102.600005; -2.789804; 10.260000; 1.682797
8.770000; 99.810201; 102.490836; -2.680636; 10.249084; 1.698578
8.771000; 99.810201; 102.370440; -2.560239; 10.237044; 1.715451
8.772000; 99.810201; 102.238151; -2.427950; 10.223815; 1.733467
8.773000; 99.810201; 102.093315; -2.283114; 10.209332; 1.752675
8.774000; 99.810201; 101.935306; -2.125105; 10.193531; 1.773123
8.775000; 99.810201; 101.763532; -1.953332; 10.176353; 1.794853
8.776000; 99.810201; 101.577461; -1.767260; 10.157746; 1.817900
8.777000; 99.810201; 101.376630; -1.566430; 10.137663; 1.842293
8.778000; 99.810201; 101.160675; -1.350475; 10.116068; 1.868052
8.779000; 99.810201; 100.929349; -1.119148; 10.092935; 1.895182
8.780000; 99.810201; 100.682548; -0.872347; 10.068255; 1.923679
8.781000; 99.810201; 100.420342; -0.610142; 10.042034; 1.953520
8.782000; 99.810201; 100.143001; -0.332800; 10.014300; 1.984664
8.783000; 99.810201; 99.851021; -0.040821; 9.985102; 2.017050
8.784000; 99.810201; 99.545159; 0.265042; 9.954516; 2.050593
8.785000; 99.810201; 99.226450; 0.583750; 9.922645; 2.085184
8.786000; 99.810201; 98.896237; 0.913964; 9.889624; 2.120686
8.787000; 99.810201; 98.556180; 1.254020; 9.855618; 2.156934
8.788000; 99.810201; 98.208273; 1.601928; 9.820827; 2.193735
8.789000; 99.810201; 97.854834; 1.955367; 9.785483; 2.230868
8.790000; 99.810201; 97.498502; 2.311699; 9.749850; 2.268083
8.791000; 99.810201; 97.142204; 2.667997; 9.714220; 2.305108
8.792000; 99.810201; 96.789120; 3.021080; 9.678912; 2.341647
8.793000; 99.810201; 96.442628; 3.367573; 9.644263; 2.377392
8.794000; 99.810201; 96.106230; 3.703971; 9.610623; 2.412021
8.795000; 99.810201; 95.783473; 4.026727; 9.578347; 2.445212
8.796000; 99.810201; 95.477857; 4.332344; 9.547786; 2.476648
8.797000; 99.810201; 95.192727; 4.617474; 9.519273; 2.506026
8.798000; 99.810201; 94.931175; 4.879026; 9.493118; 2.533066
8.799000; 99.810201; 94.695935; 5.114265; 9.469594; 2.557522
8.800000; 99.810201; 94.489291; 5.320910; 9.448929; 2.579185
8.801000; 99.810201; 94.312995; 5.497206; 9.431299; 2.597895
8.802000; 99.810201; 94.168209; 5.641992; 9.416821; 2.613545
8.803000; 99.810201; 94.055467; 5.754734; 9.405547; 2.626081
8.804000; 99.810201; 93.974663; 5.835538; 9.397466; 2.635507
8.805000; 99.826518; 93.925273; 5.901245; 9.392527; 2.642635
8.806000; 99.826518; 93.905806; 5.920712; 9.390581; 2.646058
8.807000; 99.826518; 93.914405; 5.912113; 9.391441; 2.646692
8.808000; 99.826518; 93.948808; 5.877710; 9.394881; 2.644731
8.809000; 99.826518; 94.006423; 5.820095; 9.400642; 2.640398
8.810000; 99.826518; 94.084434; 5.742084; 9.408443; 2.633938
8.811000; 99.826518; 94.179909; 5.646609; 9.417991; 2.625604
8.812000; 99.826518; 94.289913; 5.536605; 9.428991; 2.615653
8.813000; 99.826518; 94.411602; 5.414916; 9.441160; 2.604336
8.814000; 99.826518; 94.542309; 5.284209; 9.454231; 2.591889
8.815000; 99.826518; 94.679618; 5.146900; 9.467962; 2.578528
8.816000; 99.826518; 94.821412; 5.005106; 9.482141; 2.564443
8.817000; 99.826518; 94.965915; 4.860603; 9.496592; 2.549798
8.818000; 99.826518; 95.111705; 4.714813; 9.511171; 2.534726
8.819000; 99.826518; 95.257717; 4.568801; 9.525772; 2.519329
8.820000; 99.842834; 95.403394; 4.439440; 9.540339; 2.504439
8.821000; 99.842834; 95.548361; 4.294474; 9.554836; 2.488577
8.822000; 99.842834; 95.692301; 4.150533; 9.569230; 2.472535
8.823000; 99.842834; 95.835341; 4.007494; 9.583534; 2.456314
8.824000; 99.842834; 95.977798; 3.865037; 9.597780; 2.439899
8.825000; 99.842834; 96.120137; 3.722697; 9.612014; 2.423263
8.826000; 99.842834; 96.262919; 3.579916; 9.626292; 2.406369
8.827000; 99.842834; 96.406752; 3.436082; 9.640675; 2.389177
8.828000; 99.842834; 96.552250; 3.290584; 9.655225; 2.371645
8.829000; 99.842834; 96.699991; 3.142844; 9.669999; 2.353736
8.830000; 99.842834; 96.850484; 2.992350; 9.685048; 2.335417
8.831000; 99.842834; 97.004144; 2.838690; 9.700414; 2.316662
8.832000; 99.842834; 97.161269; 2.681565; 9.716127; 2.297456
8.833000; 99.842834; 97.322029; 2.520805; 9.732203; 2.277796
8.834000; 99.842834; 97.486458; 2.356377; 9.748646; 2.257687
8.835000; 99.842834; 97.654452; 2.188383; 9.765445; 2.237150
8.836000; 99.842834; 97.825778; 2.017056; 9.782578; 2.216212
8.837000; 99.842834; 98.000082; 1.842753; 9.800008; 2.194916
8.838000; 99.842834; 98.176899; 1.665935; 9.817690; 2.173310
8.839000; 99.842834; 98.355675; 1.487160; 9.835567; 2.151452
8.840000; 99.842834; 98.535781; 1.307054; 9.853578; 2.129405
8.841000; 99.842834; 98.716533; 1.126301; 9.871653; 2.107237
8.842000; 99.842834; 98.897214; 0.945620; 9.889721; 2.085020
8.843000; 99.842834; 99.077089; 0.765746; 9.907709; 2.062827
8.844000; 99.842834; 99.255423; 0.587412; 9.925542; 2.040729
8.845000; 99.842834; 99.431499; 0.411336; 9.943150; 2.018798
8.846000; 99.842834; 99.604628; 0.238206; 9.960463; 1.997103
8.847000; 99.842834; 99.774167; 0.068667; 9.977417; 1.975708
8.848000; 99.842834; 99.939520; -0.096685; 9.993952; 1.954672
8.849000; 99.842834; 100.100150; -0.257316; 10.010015; 1.934052
8.850000; 99.859151; 100.255816; -0.396665; 10.025582; 1.914650
8.851000; 99.859151; 100.405887; -0.546736; 10.040589; 1.894993
8.852000; 99.859151; 100.550008; -0.690857; 10.055001; 1.875881
8.853000; 99.842833; 100.687970; -0.845136; 10.068797; 1.856582
8.854000; 99.842833; 100.819739; -0.976906; 10.081974; 1.838638
8.855000; 99.842833; 100.944930; -1.102096; 10.094493; 1.821314
8.856000; 99.842833; 101.063449; -1.220616; 10.106345; 1.804626
8.857000; 99.842833; 101.175257; -1.332424; 10.117526; 1.788582
8.858000; 99.842833; 101.280364; -1.437531; 10.128036; 1.773187
8.859000; 99.842833; 101.378822; -1.535989; 10.137882; 1.758441
8.860000; 99.842833; 101.470722; -1.627889; 10.147072; 1.744341
8.861000; 99.842833; 101.556188; -1.713355; 10.155619; 1.730881
8.862000; 99.842833; 101.635374; -1.792541; 10.163537; 1.718051
8.863000; 99.842833; 101.708455; -1.865622; 10.170846; 1.705839
8.864000; 99.842833; 101.775629; -1.932796; 10.177563; 1.694231
8.865000; 99.842833; 101.837108; -1.994275; 10.183711; 1.683211
8.866000; 99.842833; 101.893115; -2.050281; 10.189311; 1.672762
8.867000; 99.842833; 101.943882; -2.101049; 10.194388; 1.662866
8.868000; 99.842833; 101.989649; -2.146816; 10.198965; 1.653503
8.869000; 99.842833; 102.030656; -2.187823; 10.203066; 1.644654
8.870000; 99.842833; 102.067145; -2.224312; 10.206714; 1.636298
8.871000; 99.842833; 102.099357; -2.256524; 10.209936; 1.628416
8.872000; 99.842833; 102.127530; -2.284697; 10.212753; 1.620986
8.873000; 99.842833; 102.151897; -2.309064; 10.215190; 1.613989
8.874000; 99.842833; 102.172687; -2.329854; 10.217269; 1.607405
8.875000; 99.842833; 102.190121; -2.347288; 10.219012; 1.601214
8.876000; 99.842833; 102.204414; -2.361581; 10.220441; 1.595397
8.877000; 99.842833; 102.215774; -2.372941; 10.221577; 1.589935
8.878000; 99.842833; 102.224398; -2.381565; 10.222440; 1.584810
8.879000; 99.842833; 102.230478; -2.387644; 10.223048; 1.580005
8.880000; 99.842833; 102.234195; -2.391361; 10.223419; 1.575502
8.881000; 99.842833; 102.235722; -2.392889; 10.223572; 1.571286
8.882000; 99.859150; 102.235369; -2.376219; 10.223537; 1.568098
8.883000; 99.859150; 102.233359; -2.374210; 10.223336; 1.564398
8.884000; 99.859150; 102.229621; -2.370471; 10.222962; 1.560939
8.885000; 99.859150; 102.224293; -2.365143; 10.222429; 1.557708
8.886000; 99.859150; 102.217508; -2.358358; 10.221751; 1.554693
8.887000; 99.859150; 102.209389; -2.350239; 10.220939; 1.551880
8.888000; 99.859150; 102.200055; -2.340905; 10.220005; 1.549258
8.889000; 99.859150; 102.189614; -2.330464; 10.218961; 1.546816
8.890000; 99.859150; 102.178170; -2.319020; 10.217817; 1.544543
8.891000; 99.859150; 102.165818; -2.306668; 10.216582; 1.542429
8.892000; 99.859150; 102.152649; -2.293499; 10.215265; 1.540464
8.893000; 99.859150; 102.138747; -2.279598; 10.213875; 1.538640
8.894000; 99.859150; 102.124191; -2.265042; 10.212419; 1.536948
8.895000; 99.859150; 102.109054; -2.249904; 10.210905; 1.535380
8.896000; 99.859150; 102.093404; -2.234254; 10.209340; 1.533928
8.897000; 99.859150; 102.077304; -2.218154; 10.207730; 1.532585
8.898000; 99.859150; 102.060814; -2.201664; 10.206081; 1.531345
8.899000; 99.859150; 102.043988; -2.184838; 10.204399; 1.530201
8.900000; 99.859150; 102.026877; -2.167727; 10.202688; 1.529148
8.901000; 99.859150; 102.009528; -2.150378; 10.200953; 1.528178
8.902000; 99.859150; 101.991984; -2.132835; 10.199198; 1.527288
8.903000; 99.859150; 101.974287; -2.115137; 10.197429; 1.526472
8.904000; 99.859150; 101.956473; -2.097323; 10.195647; 1.525725
8.905000; 99.859150; 101.938576; -2.079426; 10.193858; 1.525043
8.906000; 99.859150; 101.920629; -2.061479; 10.192063; 1.524422
8.907000; 99.859150; 101.902660; -2.043510; 10.190266; 1.523857
8.908000; 99.859150; 101.884696; -2.025546; 10.188470; 1.523346
8.909000; 99.859150; 101.866762; -2.007612; 10.186676; 1.522884
8.910000; 99.859150; 101.848881; -1.989732; 10.184888; 1.522469
8.911000; 99.859150; 101.831074; -1.971924; 10.183107; 1.522097
8.912000; 99.859150; 101.813359; -1.954209; 10.181336; 1.521765
8.913000; 99.859150; 101.795754; -1.936604; 10.179575; 1.521472
8.914000; 99.859150; 101.778275; -1.919125; 10.177827; 1.521213
8.915000; 99.875468; 101.761070; -1.885603; 10.176107; 1.521744
8.916000; 99.859151; 101.744154; -1.885002; 10.174415; 1.520779
8.917000; 99.859151; 101.727407; -1.868255; 10.172741; 1.520603
8.918000; 99.859151; 101.710833; -1.851681; 10.171083; 1.520454
8.919000; 99.859151; 101.694442; -1.835290; 10.169444; 1.520329
8.920000; 99.859151; 101.678242; -1.819091; 10.167824; 1.520227
8.921000; 99.859151; 101.662243; -1.803092; 10.166224; 1.520146
8.922000; 99.859151; 101.646451; -1.787299; 10.164645; 1.520085
8.923000; 99.859151; 101.630872; -1.771721; 10.163087; 1.520042
8.924000; 99.859151; 101.615512; -1.756361; 10.161551; 1.520016
8.925000; 99.859151; 101.600377; -1.741226; 10.160038; 1.520005
8.926000; 99.859151; 101.585471; -1.726320; 10.158547; 1.520009
8.927000; 99.859151; 101.570798; -1.711647; 10.157080; 1.520025
8.928000; 99.859151; 101.556362; -1.697210; 10.155636; 1.520054
8.929000; 99.859151; 101.542165; -1.683014; 10.154216; 1.520093
8.930000; 99.859151; 101.528210; -1.669059; 10.152821; 1.520143
8.931000; 99.859151; 101.514500; -1.655349; 10.151450; 1.520202
8.932000; 99.859151; 101.501037; -1.641886; 10.150104; 1.520269
8.933000; 99.859151; 101.487822; -1.628671; 10.148782; 1.520344
8.934000; 99.859151; 101.474857; -1.615705; 10.147486; 1.520425
8.935000; 99.859151; 101.462142; -1.602991; 10.146214; 1.520513
8.936000; 99.859151; 101.449679; -1.590528; 10.144968; 1.520606
8.937000; 99.859151; 101.437469; -1.578318; 10.143747; 1.520703
8.938000; 99.859151; 101.425512; -1.566361; 10.142551; 1.520805
8.939000; 99.859151; 101.413809; -1.554658; 10.141381; 1.520911
8.940000; 99.859151; 101.402359; -1.543208; 10.140236; 1.521020
8.941000; 99.859151; 101.391164; -1.532012; 10.139116; 1.521131
8.942000; 99.859151; 101.380222; -1.521071; 10.138022; 1.521245
8.943000; 99.859151; 101.369535; -1.510383; 10.136953; 1.521360
8.944000; 99.859151; 101.359101; -1.499950; 10.135910; 1.521477
8.945000; 99.859151; 101.348922; -1.489770; 10.134892; 1.521595
8.946000; 99.859151; 101.338996; -1.479845; 10.133900; 1.521713
8.947000; 99.842834; 101.329493; -1.486659; 10.132949; 1.521065
8.948000; 99.842834; 101.320266; -1.477432; 10.132027; 1.521178
8.949000; 99.842834; 101.311294; -1.468461; 10.131129; 1.521290
8.950000; 99.859150; 101.302712; -1.443562; 10.130271; 1.522159
8.951000; 99.842834; 101.294701; -1.451867; 10.129470; 1.521495
8.952000; 99.842834; 101.287165; -1.444331; 10.128716; 1.521583
8.953000; 99.842834; 101.279885; -1.437051; 10.127989; 1.521671
