#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    4510   -5421.188863       4.048428   12145.285402    6724.096539       0.443860     17.883463     -0.001474     -0.276815      0.454256     16.248537      0.001474      0.276815
    4520   -5407.953879       4.044020   12132.060345    6724.106466       0.444643     17.940559     -0.001155     -0.276475      0.455079     16.311441      0.001155      0.276475
    4530   -5404.884972       4.041374   12124.121441    6719.236470       0.445427     17.997641     -0.000882     -0.276146      0.455902     16.374359      0.000882      0.276146
    4540   -5399.072839       4.039436   12118.309142    6719.236303       0.446209     18.054730     -0.000643     -0.275854      0.456724     16.437270      0.000643      0.275854
    4550   -5397.856721       4.039182   12117.545626    6719.688905       0.446992     18.111837     -0.000410     -0.275617      0.457545     16.500163      0.000410      0.275617
    4560   -5399.060072       4.039582   12118.746653    6719.686581       0.447773     18.168953     -0.000167     -0.275440      0.458366     16.563047      0.000167      0.275440
    4570   -5406.742710       4.040633   12121.899365    6715.156655       0.448556     18.226072      0.000082     -0.275314      0.459186     16.625928     -0.000082      0.275314
    4580   -5407.104996       4.040754   12122.261986    6715.156990       0.449338     18.283193      0.000322     -0.275211      0.460005     16.688807     -0.000322      0.275211
    4590   -5409.116278       4.040850   12122.549441    6713.433163       0.450121     18.340325      0.000542     -0.275096      0.460822     16.751675     -0.000542      0.275096
    4600   -5402.139165       4.038522   12115.567276    6713.428111       0.450905     18.397475      0.000740     -0.274939      0.461638     16.814525     -0.000740      0.274939
    4610   -5390.201033       4.032873   12098.618362    6708.417329       0.451689     18.454645      0.000922     -0.274729      0.462454     16.877355     -0.000922      0.274729
    4620   -5362.885666       4.023772   12071.317416    6708.431750       0.452473     18.511830      0.001088     -0.274471      0.463269     16.940170     -0.001089      0.274471
    4630   -5349.428570       4.019111   12057.332582    6707.904013       0.453257     18.569032      0.001227     -0.274185      0.464085     17.002968     -0.001227      0.274185
    4640   -5356.547187       4.021481   12064.441918    6707.894731       0.454041     18.626251      0.001326     -0.273885      0.464900     17.065749     -0.001326      0.273885
    4650   -5378.120812       4.027863   12083.588597    6705.467785       0.454824     18.683487      0.001383     -0.273575      0.465717     17.128513     -0.001383      0.273575
    4660   -5391.949488       4.032473   12097.418103    6705.468615       0.455607     18.740743      0.001405     -0.273244      0.466534     17.191257     -0.001405      0.273244
    4670   -5406.243827       4.035569   12106.706255    6700.462428       0.456388     18.798002      0.001405     -0.272873      0.467352     17.253998     -0.001405      0.272873
    4680   -5407.358611       4.035941   12107.822321    6700.463709       0.457169     18.855229      0.001393     -0.272439      0.468170     17.316771     -0.001393      0.272439
    4690   -5409.106032       4.035207   12105.621073    6696.515041       0.457949     18.912390      0.001377     -0.271933      0.468989     17.379610     -0.001377      0.271933
    4700   -5401.113458       4.032542   12097.627303    6696.513845       0.458728     18.969474      0.001366     -0.271364      0.469809     17.442526     -0.001366      0.271364
    4710   -5394.549846       4.028733   12086.198156    6691.648310       0.459506     19.026500      0.001363     -0.270752      0.470630     17.505500     -0.001364      0.270752
    4720   -5381.113695       4.024254   12072.763255    6691.649560       0.460282     19.083508      0.001379     -0.270119      0.471452     17.568492     -0.001379      0.270119
    4730   -5377.445579       4.021412   12064.236812    6686.791233       0.461058     19.140534      0.001427     -0.269476      0.472274     17.631466     -0.001427      0.269476
    4740   -5369.817836       4.018869   12056.607375    6686.789539       0.461832     19.197598      0.001523     -0.268838      0.473098     17.694401     -0.001523      0.268838
    4750   -5371.572351       4.017559   12052.676967    6681.104616       0.462605     19.254706      0.001679     -0.268216      0.473922     17.757294     -0.001679      0.268216
    4760   -5372.309003       4.017806   12053.416844    6681.107841       0.463377     19.311846      0.001901     -0.267622      0.474747     17.820154     -0.001901      0.267622
    4770   -5383.844476       4.021257   12063.769970    6679.925494       0.464149     19.369004      0.002167     -0.267076      0.475573     17.882996     -0.002167      0.267076
    4780   -5391.053074       4.023660   12070.979835    6679.926761       0.464921     19.426165      0.002442     -0.266606      0.476397     17.945835     -0.002442      0.266606
    4790   -5398.166206       4.025306   12075.918670    6677.752464       0.465693     19.483328      0.002687     -0.266223      0.477221     18.008672     -0.002687      0.266223
    4800   -5397.343532       4.025032   12075.096094    6677.752562       0.466465     19.540487      0.002881     -0.265913      0.478044     18.071513     -0.002881      0.265913
    4810   -5396.874361       4.023865   12071.594305    6674.719944       0.467238     19.597639      0.003020     -0.265653      0.478865     18.134361     -0.003020      0.265653
    4820   -5392.569830       4.022432   12067.296187    6674.726357       0.468012     19.654772      0.003115     -0.265413      0.479685     18.197228     -0.003115      0.265413
    4830   -5397.930132       4.024300   12072.899212    6674.969080       0.468787     19.711869      0.003184     -0.265167      0.480502     18.260131     -0.003184      0.265167
    4840   -5403.999607       4.026320   12078.960502    6674.960895       0.469563     19.768918      0.003252     -0.264892      0.481318     18.323082     -0.003252      0.264892
    4850   -5407.913566       4.025568   12076.702788    6668.789222       0.470340     19.825925      0.003337     -0.264569      0.482131     18.386075     -0.003337      0.264569
    4860   -5394.501593       4.021099   12063.296381    6668.794787       0.471119     19.882907      0.003452     -0.264185      0.482942     18.449093     -0.003452      0.264185
    4870   -5387.651445       4.017055   12051.165133    6663.513688       0.471898     19.939888      0.003603     -0.263730      0.483752     18.512112     -0.003603      0.263730
    4880   -5379.679428       4.014397   12043.189808    6663.510380       0.472677     19.996883      0.003778     -0.263204      0.484560     18.575117     -0.003778      0.263204
    4890   -5380.254809       4.013124   12039.371031    6659.116222       0.473456     20.053885      0.003949     -0.262629      0.485368     18.638115     -0.003949      0.262629
    4900   -5375.490136       4.011535   12034.606250    6659.116114       0.474235     20.110884      0.004091     -0.262042      0.486175     18.701116     -0.004091      0.262042
    4910   -5372.510618       4.010529   12031.588140    6659.077522       0.475012     20.167893      0.004188     -0.261481      0.486982     18.764107     -0.004188      0.261481
    4920   -5368.923696       4.009335   12028.004248    6659.080552       0.475789     20.224946      0.004232     -0.260963      0.487790     18.827054     -0.004232      0.260963
    4930   -5372.496359       4.010170   12030.510666    6658.014308       0.476563     20.282075      0.004218     -0.260484      0.488598     18.889925     -0.004218      0.260484
    4940   -5378.054701       4.012024   12036.071827    6658.017125       0.477336     20.339283      0.004161     -0.260027      0.489407     18.952717     -0.004161      0.260027
    4950   -5395.349850       4.016635   12049.906018    6654.556168       0.478107     20.396541      0.004086     -0.259587      0.490217     19.015459     -0.004086      0.259587
    4960   -5405.224810       4.019925   12059.774242    6654.549432       0.478876     20.453801      0.004017     -0.259167      0.491028     19.078199     -0.004017      0.259167
    4970   -5407.793450       4.019377   12058.130329    6650.336879       0.479643     20.511033      0.003970     -0.258778      0.491841     19.140967     -0.003970      0.258778
    4980   -5393.562440       4.014635   12043.905133    6650.342693       0.480408     20.568244      0.003947     -0.258419      0.492655     19.203756     -0.003947      0.258419
